AccountID,TransactionAmount,TransactionType,Location,DeviceID,IP Address,MerchantID,Channel,CustomerAge,CustomerOccupation,TransactionDuration,LoginAttempts,AccountBalance,time_deff,Mean_Transaction,Mean_Account_Balance
AC00036,71.95,Credit,Omaha,D000410,162.58.247.55,M100,Online,59,Engineer,53,1,9267.32,0.0,321.68,6564.382
AC00036,58.85,Credit,Milwaukee,D000517,221.169.49.152,M041,Online,71,Retired,115,1,1789.8,11.0,321.68,6564.382
AC00036,26.92,Debit,Indianapolis,D000687,49.20.211.229,M053,ATM,62,Retired,43,1,1674.94,42.0,321.68,6564.382
AC00036,740.25,Debit,Philadelphia,D000030,1.198.76.182,M010,Online,41,Doctor,123,1,14464.3,71.0,321.68,6564.382
AC00036,710.43,Debit,San Diego,D000398,189.198.67.252,M007,Online,67,Retired,115,1,5625.55,15.0,321.68,6564.382
AC00037,79.8,Debit,Fort Worth,D000477,189.198.67.252,M070,ATM,73,Retired,76,1,6372.58,0.0,126.625,7725.1
AC00037,173.45,Debit,Philadelphia,D000053,136.250.159.93,M066,ATM,31,Engineer,161,1,9077.62,23.0,126.625,7725.1
AC00038,301.73,Debit,Tucson,D000006,165.143.173.165,M044,Online,67,Doctor,163,1,990.74,0.0,301.73,990.74
AC00039,138.06,Debit,Charlotte,D000188,113.21.93.28,M099,Branch,44,Engineer,159,1,1070.47,0.0,302.96571428571434,3446.2971428571427
AC00039,50.29,Credit,Raleigh,D000499,171.150.178.172,M028,Online,58,Doctor,64,1,7604.9,24.0,302.96571428571434,3446.2971428571427
AC00039,139.57,Debit,Fort Worth,D000222,13.30.106.126,M030,ATM,19,Student,263,3,271.78,7.0,302.96571428571434,3446.2971428571427
AC00039,737.46,Credit,Albuquerque,D000443,202.194.199.70,M037,Branch,53,Doctor,75,4,634.16,14.0,302.96571428571434,3446.2971428571427
AC00039,634.86,Debit,Chicago,D000151,122.94.26.104,M009,ATM,27,Student,45,1,588.5,23.0,302.96571428571434,3446.2971428571427
AC00039,416.37,Debit,Columbus,D000686,198.24.183.157,M015,Online,35,Engineer,67,1,7936.91,50.0,302.96571428571434,3446.2971428571427
AC00039,4.15,Credit,Omaha,D000214,166.41.54.117,M019,Branch,60,Retired,119,1,6017.36,58.0,302.96571428571434,3446.2971428571427
AC00040,294.15,Debit,Fresno,D000504,112.86.148.212,M020,Online,38,Engineer,136,1,6362.16,0.0,585.114,5260.7699999999995
AC00040,965.66,Debit,Raleigh,D000244,81.102.230.41,M009,ATM,53,Engineer,32,1,765.81,98.0,585.114,5260.7699999999995
AC00040,228.4,Debit,Omaha,D000315,149.46.124.220,M060,ATM,67,Doctor,116,1,9598.43,38.0,585.114,5260.7699999999995
AC00040,199.8,Debit,Detroit,D000138,35.246.53.10,M038,ATM,20,Student,163,1,167.28,118.0,585.114,5260.7699999999995
AC00040,1237.56,Credit,Austin,D000077,219.96.187.255,M060,Branch,60,Engineer,159,1,9410.17,11.0,585.114,5260.7699999999995
AC00041,50.28,Debit,Oklahoma City,D000544,196.244.194.198,M057,Branch,60,Engineer,65,1,5729.1,0.0,164.24,3217.4000000000005
AC00041,124.59,Debit,Charlotte,D000037,85.239.236.80,M025,Branch,27,Student,171,1,129.29,155.0,164.24,3217.4000000000005
AC00041,7.49,Credit,Houston,D000671,81.248.235.147,M043,Online,65,Retired,276,1,3634.67,23.0,164.24,3217.4000000000005
AC00041,348.44,Debit,Baltimore,D000668,175.166.115.182,M034,Online,24,Student,147,1,1022.94,11.0,164.24,3217.4000000000005
AC00041,371.69,Debit,San Francisco,D000374,124.180.225.109,M020,Branch,67,Retired,143,1,3484.32,4.0,164.24,3217.4000000000005
AC00041,34.31,Debit,Philadelphia,D000353,167.95.191.52,M094,ATM,24,Student,251,1,1484.76,87.0,164.24,3217.4000000000005
AC00041,212.88,Debit,Fresno,D000663,184.146.10.88,M062,Online,39,Doctor,122,1,7036.72,10.0,164.24,3217.4000000000005
AC00042,114.15,Debit,Atlanta,D000395,49.29.37.185,M001,ATM,19,Student,52,1,1612.4,0.0,210.808,2019.3020000000001
AC00042,135.94,Debit,Houston,D000489,58.1.27.124,M020,Branch,71,Retired,258,1,4710.21,84.0,210.808,2019.3020000000001
AC00042,221.49,Credit,Oklahoma City,D000203,76.0.164.168,M052,Branch,23,Student,196,1,707.25,108.0,210.808,2019.3020000000001
AC00042,246.41,Debit,Detroit,D000501,56.89.80.133,M071,ATM,54,Retired,23,1,1431.6,22.0,210.808,2019.3020000000001
AC00042,336.05,Debit,San Antonio,D000044,89.237.88.251,M019,Branch,28,Student,164,1,1635.05,1.0,210.808,2019.3020000000001
AC00043,320.14,Debit,Milwaukee,D000141,83.182.211.68,M021,Online,60,Retired,96,1,3075.97,0.0,503.6875,6327.0175
AC00043,729.38,Debit,Los Angeles,D000443,99.205.173.118,M093,ATM,68,Doctor,90,1,9127.65,36.0,503.6875,6327.0175
AC00043,309.42,Debit,Fresno,D000395,214.32.109.197,M089,Branch,27,Engineer,42,1,8564.46,125.0,503.6875,6327.0175
AC00043,655.81,Debit,Omaha,D000567,86.83.61.143,M044,ATM,55,Retired,164,2,4539.99,107.0,503.6875,6327.0175
AC00044,487.32,Debit,Kansas City,D000345,35.73.67.98,M005,Branch,52,Doctor,164,1,7707.96,0.0,487.32,7707.96
AC00045,244.64,Debit,Tucson,D000172,66.255.7.16,M072,Branch,30,Doctor,103,1,9159.56,0.0,369.024,4162.487999999999
AC00045,248.95,Credit,San Francisco,D000454,38.210.156.148,M068,Branch,65,Retired,29,1,3059.79,159.0,369.024,4162.487999999999
AC00045,72.68,Debit,Seattle,D000697,87.234.36.48,M072,Online,69,Retired,44,1,6216.77,48.0,369.024,4162.487999999999
AC00045,204.56,Credit,San Diego,D000094,44.197.126.59,M013,Branch,18,Student,179,1,364.72,6.0,369.024,4162.487999999999
AC00045,1074.29,Debit,Portland,D000147,138.210.196.19,M081,Branch,67,Retired,79,1,2011.6,47.0,369.024,4162.487999999999
AC00046,98.87,Debit,Detroit,D000058,219.31.152.129,M060,Online,20,Student,179,1,533.2,0.0,356.65000000000003,4855.713333333334
AC00046,28.38,Debit,Tucson,D000202,30.92.249.132,M042,Branch,45,Doctor,260,1,8892.62,174.0,356.65000000000003,4855.713333333334
AC00046,942.7,Debit,Boston,D000565,1.198.76.182,M048,Online,35,Engineer,29,1,5141.32,78.0,356.65000000000003,4855.713333333334
AC00047,457.3,Debit,Virginia Beach,D000214,62.27.235.199,M042,Online,28,Engineer,15,1,8318.29,0.0,403.05,6822.0775
AC00047,280.57,Credit,Virginia Beach,D000538,170.225.23.251,M017,Online,25,Student,24,1,293.24,151.0,403.05,6822.0775
AC00047,123.38,Debit,Sacramento,D000219,163.129.70.210,M049,Online,59,Doctor,40,1,13542.41,29.0,403.05,6822.0775
AC00047,750.95,Debit,Chicago,D000551,136.105.231.135,M100,Branch,78,Retired,27,1,5134.37,16.0,403.05,6822.0775
AC00048,1283.97,Debit,Colorado Springs,D000340,4.134.78.167,M030,ATM,42,Doctor,121,1,11041.9,0.0,534.09,6138.25
AC00048,14.1,Debit,Louisville,D000099,164.75.163.220,M027,Branch,45,Engineer,73,1,6949.21,24.0,534.09,6138.25
AC00048,304.2,Debit,Indianapolis,D000652,11.188.75.155,M083,Online,25,Student,102,1,423.64,123.0,534.09,6138.25
AC00049,504.63,Debit,Portland,D000129,77.21.150.75,M068,Online,60,Engineer,168,1,3806.16,0.0,556.885,6420.015
AC00049,609.14,Debit,Tucson,D000224,201.113.165.203,M086,ATM,39,Engineer,177,1,9033.87,223.0,556.885,6420.015
AC00050,24.19,Debit,San Diego,D000099,186.135.2.148,M061,ATM,29,Engineer,28,1,2756.2,0.0,203.91199999999998,2506.364
AC00050,296.46,Debit,Dallas,D000287,54.252.249.33,M046,Branch,23,Student,136,1,558.99,53.0,203.91199999999998,2506.364
AC00050,334.07,Debit,New York,D000440,100.4.40.132,M054,Branch,59,Engineer,200,1,7306.79,129.0,203.91199999999998,2506.364
AC00050,326.03,Credit,New York,D000145,129.108.48.116,M038,Online,18,Student,137,1,290.24,78.0,203.91199999999998,2506.364
AC00050,38.81,Credit,Virginia Beach,D000285,120.32.147.210,M001,Online,25,Student,145,1,1619.6,26.0,203.91199999999998,2506.364
AC00051,186.55,Debit,Philadelphia,D000049,60.166.231.236,M003,Branch,48,Engineer,288,1,224.65,0.0,237.3,2963.5225
AC00051,312.47,Debit,Milwaukee,D000658,207.157.126.125,M033,ATM,49,Engineer,148,4,9419.27,47.0,237.3,2963.5225
AC00051,256.8,Debit,Charlotte,D000143,173.232.121.213,M014,ATM,26,Student,80,1,1128.38,77.0,237.3,2963.5225
AC00051,193.38,Debit,Memphis,D000188,91.204.200.167,M069,ATM,18,Student,285,1,1081.79,94.0,237.3,2963.5225
AC00052,11.46,Debit,Chicago,D000232,217.82.46.37,M056,Online,67,Retired,73,1,6628.75,0.0,141.48999999999998,11790.659999999998
AC00052,3.42,Credit,San Antonio,D000484,151.247.130.190,M092,Online,43,Doctor,158,1,14180.21,89.0,141.48999999999998,11790.659999999998
AC00052,409.59,Debit,Albuquerque,D000430,137.33.78.168,M042,Online,35,Doctor,50,1,14563.02,157.0,141.48999999999998,11790.659999999998
AC00053,24.77,Credit,Nashville,D000449,223.32.70.156,M002,Online,40,Engineer,17,1,478.23,0.0,100.47285714285715,6333.698571428571
AC00053,38.15,Debit,Mesa,D000687,77.21.150.75,M005,Online,26,Student,108,1,303.68,22.0,100.47285714285715,6333.698571428571
AC00053,212.74,Debit,Seattle,D000110,220.179.173.114,M050,Branch,27,Engineer,128,1,7645.47,7.0,100.47285714285715,6333.698571428571
AC00053,117.66,Credit,Memphis,D000047,34.125.226.63,M014,Branch,39,Doctor,126,1,6794.17,6.0,100.47285714285715,6333.698571428571
AC00053,143.21,Debit,Dallas,D000410,65.164.3.100,M066,Online,35,Engineer,135,1,6374.82,91.0,100.47285714285715,6333.698571428571
AC00053,137.59,Debit,Nashville,D000439,161.25.82.11,M065,ATM,30,Doctor,95,1,10679.67,124.0,100.47285714285715,6333.698571428571
AC00053,29.19,Credit,Nashville,D000300,146.53.16.47,M004,Branch,58,Doctor,41,1,12059.85,4.0,100.47285714285715,6333.698571428571
AC00054,122.85,Credit,Seattle,D000392,210.98.198.143,M069,Online,47,Doctor,127,3,13185.39,0.0,194.64111111111112,8343.468888888889
AC00054,67.33,Debit,Detroit,D000538,133.63.96.21,M073,Online,59,Engineer,36,1,5925.98,11.0,194.64111111111112,8343.468888888889
AC00054,22.46,Debit,New York,D000602,147.119.62.178,M087,Online,54,Retired,78,1,6631.5,35.0,194.64111111111112,8343.468888888889
AC00054,137.23,Debit,Fresno,D000207,82.51.236.134,M084,Branch,64,Doctor,63,1,13847.99,55.0,194.64111111111112,8343.468888888889
AC00054,738.94,Debit,Philadelphia,D000165,44.67.137.125,M085,Branch,41,Doctor,173,1,13856.18,10.0,194.64111111111112,8343.468888888889
AC00054,329.14,Debit,Sacramento,D000156,6.204.110.7,M018,Branch,55,Doctor,14,1,12033.92,9.0,194.64111111111112,8343.468888888889
AC00054,52.44,Debit,Raleigh,D000427,101.223.82.253,M046,Online,27,Student,87,1,3157.75,31.0,194.64111111111112,8343.468888888889
AC00054,101.76,Debit,Philadelphia,D000374,78.69.172.205,M071,Branch,31,Doctor,26,1,6043.25,97.0,194.64111111111112,8343.468888888889
AC00054,179.62,Debit,Tucson,D000504,93.52.44.101,M082,Online,24,Student,119,1,409.26,34.0,194.64111111111112,8343.468888888889
AC00055,386.68,Debit,New York,D000453,207.157.126.125,M019,Branch,46,Doctor,128,1,6863.06,0.0,188.22199999999998,2345.77
AC00055,169.5,Debit,San Diego,D000442,42.219.228.159,M036,Branch,28,Student,142,1,918.88,150.0,188.22199999999998,2345.77
AC00055,299.03,Debit,Columbus,D000383,193.221.15.59,M018,Branch,39,Engineer,52,1,1381.28,64.0,188.22199999999998,2345.77
AC00055,52.01,Debit,Mesa,D000652,178.34.103.183,M019,ATM,48,Doctor,85,1,1120.88,85.0,188.22199999999998,2345.77
AC00055,33.89,Debit,Nashville,D000588,14.105.144.122,M079,Branch,26,Student,177,1,1444.75,9.0,188.22199999999998,2345.77
AC00056,142.55,Debit,Kansas City,D000091,112.56.160.202,M071,Online,67,Doctor,97,1,1262.68,0.0,83.11,3311.976666666667
AC00056,18.56,Credit,Memphis,D000189,41.82.55.163,M094,Branch,49,Engineer,161,1,4230.37,14.0,83.11,3311.976666666667
AC00056,56.89,Credit,Houston,D000120,31.127.129.152,M062,Branch,59,Engineer,56,1,3034.67,132.0,83.11,3311.976666666667
AC00056,74.67,Debit,Indianapolis,D000667,16.131.3.140,M074,ATM,43,Engineer,283,1,3449.35,69.0,83.11,3311.976666666667
AC00056,37.65,Credit,San Jose,D000211,219.219.117.136,M062,Online,27,Student,109,1,411.78,1.0,83.11,3311.976666666667
AC00056,168.34,Debit,Phoenix,D000638,81.222.37.186,M068,ATM,64,Retired,240,1,7483.01,8.0,83.11,3311.976666666667
AC00057,198.62,Credit,Tucson,D000378,97.4.209.133,M079,Branch,27,Student,84,1,1196.07,0.0,225.52399999999997,2884.134
AC00057,267.48,Debit,Albuquerque,D000497,170.225.23.251,M002,ATM,21,Student,159,2,811.86,174.0,225.52399999999997,2884.134
AC00057,22.54,Debit,El Paso,D000075,161.161.26.115,M044,Online,26,Engineer,42,1,7139.11,62.0,225.52399999999997,2884.134
AC00057,598.66,Credit,Charlotte,D000316,52.50.209.49,M032,Branch,32,Engineer,222,1,2587.11,67.0,225.52399999999997,2884.134
AC00057,40.32,Debit,Milwaukee,D000310,21.28.32.1,M008,Branch,37,Engineer,95,1,2686.52,18.0,225.52399999999997,2884.134
AC00058,583.92,Debit,Kansas City,D000429,32.169.88.41,M024,Online,55,Engineer,139,1,6364.14,0.0,245.6542857142857,6184.515714285714
AC00058,170.96,Debit,Washington,D000644,96.24.89.146,M083,Branch,64,Doctor,69,1,13374.89,21.0,245.6542857142857,6184.515714285714
AC00058,152.0,Debit,Albuquerque,D000177,203.174.215.229,M060,ATM,51,Engineer,63,1,7531.43,32.0,245.6542857142857,6184.515714285714
AC00058,270.39,Debit,Jacksonville,D000214,111.226.226.202,M006,ATM,25,Student,104,1,899.15,14.0,245.6542857142857,6184.515714285714
AC00058,320.55,Debit,Milwaukee,D000549,199.6.127.153,M041,Online,50,Engineer,118,1,438.75,35.0,245.6542857142857,6184.515714285714
AC00058,199.14,Debit,Seattle,D000073,187.199.178.27,M005,Branch,31,Engineer,36,1,7001.25,158.0,245.6542857142857,6184.515714285714
AC00058,22.62,Debit,Virginia Beach,D000032,197.187.216.106,M075,ATM,64,Doctor,102,1,7682.0,25.0,245.6542857142857,6184.515714285714
AC00059,126.91,Debit,Kansas City,D000268,86.103.2.29,M050,ATM,22,Student,42,1,692.69,0.0,148.2425,5450.702499999999
AC00059,65.11,Debit,Nashville,D000204,223.32.70.156,M026,ATM,34,Engineer,150,1,8485.14,44.0,148.2425,5450.702499999999
AC00059,344.97,Debit,Austin,D000264,214.67.148.245,M050,Online,34,Doctor,106,1,5577.94,44.0,148.2425,5450.702499999999
AC00059,55.98,Credit,Kansas City,D000551,70.130.169.235,M013,Branch,24,Student,87,1,7047.04,145.0,148.2425,5450.702499999999
AC00060,641.06,Debit,Colorado Springs,D000057,116.106.207.139,M099,ATM,23,Student,25,1,1602.13,0.0,388.18,8073.030000000001
AC00060,396.45,Debit,New York,D000621,133.67.250.163,M007,ATM,49,Engineer,168,3,9690.15,232.0,388.18,8073.030000000001
AC00060,74.27,Credit,Memphis,D000249,190.164.160.79,M090,Online,59,Doctor,148,1,13696.61,7.0,388.18,8073.030000000001
AC00060,440.94,Debit,San Antonio,D000133,189.20.224.220,M008,Online,42,Doctor,148,1,7303.23,2.0,388.18,8073.030000000001
AC00061,27.21,Debit,San Jose,D000700,28.149.72.129,M050,ATM,79,Retired,102,1,3520.61,0.0,191.41199999999998,4894.168
AC00061,362.09,Debit,New York,D000449,187.52.200.18,M093,Branch,32,Engineer,31,1,6590.28,49.0,191.41199999999998,4894.168
AC00061,155.53,Debit,Baltimore,D000507,77.21.150.75,M041,ATM,29,Engineer,66,1,4008.05,58.0,191.41199999999998,4894.168
AC00061,21.15,Debit,Columbus,D000484,159.37.30.154,M058,Branch,70,Retired,180,1,3466.74,70.0,191.41199999999998,4894.168
AC00061,391.08,Debit,Fresno,D000290,35.220.238.127,M029,Online,56,Retired,105,1,6885.16,66.0,191.41199999999998,4894.168
AC00062,74.86,Debit,Nashville,D000115,161.168.126.136,M028,Branch,70,Doctor,125,1,6921.48,0.0,229.94000000000003,4016.0966666666664
AC00062,476.63,Debit,Charlotte,D000697,32.13.122.242,M037,ATM,79,Retired,115,1,4894.25,90.0,229.94000000000003,4016.0966666666664
AC00062,138.33,Debit,Dallas,D000183,31.127.129.152,M011,Online,21,Student,69,1,232.56,8.0,229.94000000000003,4016.0966666666664
AC00063,523.02,Debit,Jacksonville,D000689,124.180.225.109,M010,Online,53,Retired,83,1,4586.11,0.0,319.272,6064.0650000000005
AC00063,445.41,Debit,Fresno,D000039,185.23.87.107,M015,ATM,35,Doctor,235,3,12154.66,90.0,319.272,6064.0650000000005
AC00063,27.94,Debit,Atlanta,D000003,141.201.46.191,M093,Branch,79,Retired,120,1,1893.44,22.0,319.272,6064.0650000000005
AC00063,873.65,Credit,Oklahoma City,D000414,214.247.164.80,M050,Online,37,Doctor,59,1,12139.83,87.0,319.272,6064.0650000000005
AC00063,116.88,Debit,Memphis,D000024,23.163.145.195,M026,ATM,45,Doctor,263,1,7717.34,5.0,319.272,6064.0650000000005
AC00063,12.35,Debit,Fresno,D000213,144.228.168.6,M092,Branch,25,Student,22,1,1846.85,70.0,319.272,6064.0650000000005
AC00063,558.86,Debit,Austin,D000072,156.173.170.140,M040,ATM,60,Doctor,95,1,9844.32,7.0,319.272,6064.0650000000005
AC00063,4.39,Debit,Philadelphia,D000441,188.225.207.71,M084,ATM,26,Student,63,1,1429.61,29.0,319.272,6064.0650000000005
AC00063,37.4,Debit,Raleigh,D000348,195.226.203.234,M012,ATM,20,Student,84,1,1519.51,20.0,319.272,6064.0650000000005
AC00063,592.82,Debit,Memphis,D000450,193.108.17.115,M076,Online,74,Retired,248,1,7508.98,6.0,319.272,6064.0650000000005
AC00064,571.93,Debit,Washington,D000230,113.137.153.101,M048,Online,52,Retired,119,1,4026.03,0.0,352.7625,6635.09
AC00064,50.43,Debit,San Jose,D000043,161.195.172.148,M057,Branch,32,Doctor,51,1,9794.26,148.0,352.7625,6635.09
AC00064,606.27,Debit,Louisville,D000326,12.71.148.184,M018,Branch,29,Doctor,42,1,9668.78,23.0,352.7625,6635.09
AC00064,182.42,Debit,Kansas City,D000515,3.77.114.6,M080,Branch,51,Retired,137,1,3051.29,68.0,352.7625,6635.09
AC00065,202.49,Credit,Virginia Beach,D000171,93.52.44.101,M050,ATM,48,Engineer,69,1,7447.1,0.0,220.03400000000002,5017.586
AC00065,122.98,Debit,Jacksonville,D000259,113.134.242.82,M020,Online,79,Retired,228,1,5055.99,82.0,220.03400000000002,5017.586
AC00065,198.01,Credit,Austin,D000145,83.80.89.29,M005,Branch,26,Student,40,1,250.93,19.0,220.03400000000002,5017.586
AC00065,390.09,Debit,El Paso,D000589,48.89.167.189,M057,Online,26,Engineer,49,1,2617.23,5.0,220.03400000000002,5017.586
AC00065,186.6,Debit,Tucson,D000554,184.185.209.72,M086,Branch,18,Student,139,1,9716.68,23.0,220.03400000000002,5017.586
AC00066,347.25,Debit,Indianapolis,D000646,33.28.138.82,M062,ATM,69,Doctor,250,1,7273.55,0.0,215.76749999999998,4661.9349999999995
AC00066,57.34,Debit,Atlanta,D000370,18.92.67.57,M089,Online,27,Student,81,1,1100.64,141.0,215.76749999999998,4661.9349999999995
AC00066,126.83,Debit,Austin,D000593,21.122.39.207,M007,Branch,57,Retired,39,1,6100.98,9.0,215.76749999999998,4661.9349999999995
AC00066,331.65,Debit,Portland,D000037,26.240.219.199,M006,Online,41,Engineer,61,1,4172.57,29.0,215.76749999999998,4661.9349999999995
AC00067,167.2,Debit,San Antonio,D000002,56.67.227.142,M036,Branch,30,Doctor,84,1,11320.83,0.0,460.6257142857143,6148.915714285715
AC00067,20.28,Debit,Oklahoma City,D000585,150.83.4.238,M047,Online,36,Engineer,213,1,2047.83,190.0,460.6257142857143,6148.915714285715
AC00067,456.05,Debit,Detroit,D000220,90.111.245.138,M073,Branch,68,Doctor,20,1,11729.51,35.0,460.6257142857143,6148.915714285715
AC00067,888.57,Debit,San Antonio,D000365,193.217.248.188,M092,Online,62,Retired,102,1,7896.14,20.0,460.6257142857143,6148.915714285715
AC00067,1309.79,Debit,San Francisco,D000251,3.200.166.167,M004,ATM,23,Student,139,1,1258.93,17.0,460.6257142857143,6148.915714285715
AC00067,172.5,Debit,Columbus,D000635,203.99.96.114,M065,Online,68,Doctor,31,1,6851.16,0.0,460.6257142857143,6148.915714285715
AC00067,209.99,Debit,Denver,D000381,125.89.163.224,M014,ATM,19,Student,40,1,1938.01,25.0,460.6257142857143,6148.915714285715
AC00068,958.9,Debit,Memphis,D000183,160.212.125.105,M097,Branch,31,Engineer,135,1,9977.49,0.0,660.4975,3794.6925
AC00068,259.9,Debit,Oklahoma City,D000551,14.200.197.126,M083,Online,26,Student,100,1,914.28,33.0,660.4975,3794.6925
AC00068,1045.22,Debit,Columbus,D000400,77.7.223.184,M077,ATM,53,Retired,73,1,1829.9,6.0,660.4975,3794.6925
AC00068,377.97,Debit,Miami,D000195,138.87.180.254,M028,Online,72,Retired,160,1,2457.1,209.0,660.4975,3794.6925
AC00069,82.01,Credit,Sacramento,D000447,210.98.198.143,M097,Branch,23,Student,156,1,287.46,0.0,231.08285714285714,6979.097142857142
AC00069,279.3,Debit,Oklahoma City,D000674,77.21.150.75,M079,ATM,19,Student,48,1,1193.61,6.0,231.08285714285714,6979.097142857142
AC00069,315.13,Debit,Omaha,D000171,107.248.120.12,M045,Branch,30,Engineer,143,1,6570.94,1.0,231.08285714285714,6979.097142857142
AC00069,603.54,Debit,Albuquerque,D000321,112.86.148.212,M029,Online,44,Doctor,26,1,10517.47,47.0,231.08285714285714,6979.097142857142
AC00069,8.81,Debit,Dallas,D000462,35.67.21.23,M046,Online,57,Doctor,165,1,13523.65,92.0,231.08285714285714,6979.097142857142
AC00069,157.37,Credit,Dallas,D000001,66.23.166.248,M014,Branch,42,Doctor,289,1,13964.31,50.0,231.08285714285714,6979.097142857142
AC00069,171.42,Credit,Indianapolis,D000500,92.214.76.157,M020,Branch,67,Retired,291,1,2796.24,25.0,231.08285714285714,6979.097142857142
AC00070,890.24,Credit,Las Vegas,D000223,28.149.72.129,M029,Online,33,Engineer,161,1,5140.93,0.0,236.48375000000001,5023.30875
AC00070,99.98,Credit,Washington,D000269,22.196.202.183,M093,Online,73,Retired,152,1,3037.97,27.0,236.48375000000001,5023.30875
AC00070,293.97,Debit,Phoenix,D000444,56.89.80.133,M047,Branch,68,Retired,153,1,7371.85,58.0,236.48375000000001,5023.30875
AC00070,184.5,Debit,Raleigh,D000187,200.13.225.150,M002,Online,26,Student,25,1,8569.06,9.0,236.48375000000001,5023.30875
AC00070,31.19,Debit,Charlotte,D000410,93.160.83.196,M023,ATM,52,Engineer,74,1,5545.96,27.0,236.48375000000001,5023.30875
AC00070,156.58,Debit,Portland,D000079,48.31.196.24,M083,Branch,24,Student,160,1,8981.61,6.0,236.48375000000001,5023.30875
AC00070,93.22,Debit,Charlotte,D000140,70.130.169.235,M030,Online,52,Retired,52,1,1014.63,2.0,236.48375000000001,5023.30875
AC00070,142.19,Debit,Houston,D000416,85.191.79.161,M005,Branch,18,Student,27,4,524.46,3.0,236.48375000000001,5023.30875
AC00071,451.31,Debit,Fort Worth,D000020,68.254.244.208,M046,ATM,62,Retired,166,5,2963.29,0.0,506.265,1760.04875
